continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,date,in_province_confirmedCount,in_province_suspectedCount,in_province_curedCount,in_province_deadCount
亚洲,Asia,中国,China,河北省,Hebei,130000,135,0.0,6,1,2020-02-05,9.0,0.0,2.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,157,0.0,13,1,2020-02-06,22.0,0.0,7.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,172,0.0,22,1,2020-02-07,15.0,0.0,9.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,195,0.0,30,1,2020-02-08,23.0,0.0,8.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,206,0.0,34,2,2020-02-09,11.0,0.0,4.0,1.0
亚洲,Asia,中国,China,河北省,Hebei,130000,218,0.0,41,2,2020-02-10,12.0,0.0,7.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,239,0.0,48,2,2020-02-11,21.0,0.0,7.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,251,0.0,54,2,2020-02-12,12.0,0.0,6.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,265,0.0,68,3,2020-02-13,14.0,0.0,14.0,1.0
亚洲,Asia,中国,China,河北省,Hebei,130000,283,0.0,87,3,2020-02-14,18.0,0.0,19.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,291,0.0,101,3,2020-02-15,8.0,0.0,14.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,300,0.0,105,3,2020-02-16,9.0,0.0,4.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,301,0.0,122,3,2020-02-17,1.0,0.0,17.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,302,0.0,136,4,2020-02-18,1.0,0.0,14.0,1.0
亚洲,Asia,中国,China,河北省,Hebei,130000,306,0.0,152,4,2020-02-19,4.0,0.0,16.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,307,0.0,169,5,2020-02-20,1.0,0.0,17.0,1.0
亚洲,Asia,中国,China,河北省,Hebei,130000,308,0.0,184,5,2020-02-21,1.0,0.0,15.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,309,0.0,203,6,2020-02-22,1.0,0.0,19.0,1.0
亚洲,Asia,中国,China,河北省,Hebei,130000,311,0.0,219,6,2020-02-23,2.0,0.0,16.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,311,0.0,234,6,2020-02-24,0.0,0.0,15.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,311,0.0,248,6,2020-02-25,0.0,0.0,14.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,312,0.0,261,6,2020-02-26,1.0,0.0,13.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,317,0.0,274,6,2020-02-27,5.0,0.0,13.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,277,6,2020-02-28,1.0,0.0,3.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,282,6,2020-02-29,0.0,0.0,5.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,294,6,2020-03-01,0.0,0.0,12.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,296,6,2020-03-02,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,300,6,2020-03-03,0.0,0.0,4.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,301,6,2020-03-04,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,304,6,2020-03-05,0.0,0.0,3.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,305,6,2020-03-06,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,307,6,2020-03-07,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,307,6,2020-03-08,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,307,6,2020-03-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,307,6,2020-03-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,307,6,2020-03-11,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,308,6,2020-03-12,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-13,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-14,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,318,0.0,310,6,2020-03-21,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-22,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-23,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-24,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-25,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-26,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-27,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-28,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,319,0.0,310,6,2020-03-29,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,321,0.0,310,6,2020-03-30,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,321,0.0,310,6,2020-03-31,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,323,0.0,310,6,2020-04-01,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,325,0.0,310,6,2020-04-02,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,326,0.0,310,6,2020-04-03,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,326,0.0,310,6,2020-04-04,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,310,6,2020-04-05,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,310,6,2020-04-06,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,312,6,2020-04-07,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,312,6,2020-04-08,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,313,6,2020-04-09,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,313,6,2020-04-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,313,6,2020-04-11,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,313,6,2020-04-12,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,313,6,2020-04-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,314,6,2020-04-14,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,327,0.0,314,6,2020-04-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,328,0.0,315,6,2020-04-16,1.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,328,0.0,316,6,2020-04-17,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,328,0.0,316,6,2020-04-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,328,0.0,316,6,2020-04-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河北省,Hebei,130000,328,0.0,317,6,2020-04-20,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,5,0.0,0,0,2020-01-22,,,,
亚洲,Asia,中国,China,河南省,Henan,410000,5,0.0,0,0,2020-01-23,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,9,0.0,0,0,2020-01-24,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,32,0.0,0,0,2020-01-25,23.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,83,0.0,0,1,2020-01-26,51.0,0.0,0.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,128,0.0,0,1,2020-01-27,45.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,168,0.0,0,1,2020-01-28,40.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,206,0.0,1,2,2020-01-29,38.0,0.0,1.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,278,0.0,2,2,2020-01-30,72.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,352,0.0,3,2,2020-01-31,74.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,422,0.0,3,2,2020-02-01,70.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,493,0.0,10,2,2020-02-02,71.0,0.0,7.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,566,0.0,16,2,2020-02-03,73.0,0.0,6.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,675,2.0,27,2,2020-02-04,109.0,2.0,11.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,764,0.0,47,2,2020-02-05,89.0,0.0,20.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,851,0.0,56,2,2020-02-06,87.0,0.0,9.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,914,0.0,86,3,2020-02-07,63.0,0.0,30.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,981,0.0,116,4,2020-02-08,67.0,0.0,30.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1033,0.0,153,6,2020-02-09,52.0,0.0,37.0,2.0
亚洲,Asia,中国,China,河南省,Henan,410000,1073,0.0,191,6,2020-02-10,40.0,0.0,38.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1105,0.0,218,7,2020-02-11,32.0,0.0,27.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1135,0.0,246,8,2020-02-12,30.0,0.0,28.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1169,0.0,296,10,2020-02-13,34.0,0.0,50.0,2.0
亚洲,Asia,中国,China,河南省,Henan,410000,1184,0.0,357,11,2020-02-14,15.0,0.0,61.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1212,0.0,391,13,2020-02-15,28.0,0.0,34.0,2.0
亚洲,Asia,中国,China,河南省,Henan,410000,1231,0.0,440,13,2020-02-16,19.0,0.0,49.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1246,0.0,509,16,2020-02-17,15.0,0.0,69.0,3.0
亚洲,Asia,中国,China,河南省,Henan,410000,1257,0.0,522,19,2020-02-18,11.0,0.0,13.0,3.0
亚洲,Asia,中国,China,河南省,Henan,410000,1262,0.0,573,19,2020-02-19,5.0,0.0,51.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1265,0.0,637,19,2020-02-20,3.0,0.0,64.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1267,0.0,736,19,2020-02-21,2.0,0.0,99.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1270,0.0,830,19,2020-02-22,3.0,0.0,94.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1271,0.0,868,19,2020-02-23,1.0,0.0,38.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1271,0.0,943,19,2020-02-24,0.0,0.0,75.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1271,0.0,1002,19,2020-02-25,0.0,0.0,59.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1271,0.0,1033,19,2020-02-26,0.0,0.0,31.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1068,20,2020-02-27,1.0,0.0,35.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1112,20,2020-02-28,0.0,0.0,44.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1170,21,2020-02-29,0.0,0.0,58.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1198,22,2020-03-01,0.0,0.0,28.0,1.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1205,22,2020-03-02,0.0,0.0,7.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1231,22,2020-03-03,0.0,0.0,26.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1234,22,2020-03-04,0.0,0.0,3.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1244,22,2020-03-05,0.0,0.0,10.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1243,22,2020-03-06,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1244,22,2020-03-07,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1247,22,2020-03-08,0.0,0.0,3.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1247,22,2020-03-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1272,0.0,1247,22,2020-03-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1249,22,2020-03-11,1.0,0.0,2.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1249,22,2020-03-12,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1249,22,2020-03-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-14,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-21,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1273,0.0,1250,22,2020-03-22,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1274,0.0,1250,22,2020-03-23,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1274,0.0,1250,22,2020-03-24,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1274,0.0,1250,22,2020-03-25,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1275,0.0,1250,22,2020-03-26,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1275,0.0,1250,22,2020-03-27,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1275,0.0,1251,22,2020-03-28,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-03-29,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-03-30,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-03-31,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-04-01,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-04-02,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-04-03,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-04-04,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1251,22,2020-04-05,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1252,22,2020-04-06,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1252,22,2020-04-07,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1252,22,2020-04-08,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1252,22,2020-04-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1252,22,2020-04-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1252,22,2020-04-11,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1253,22,2020-04-12,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1253,22,2020-04-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-14,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,河南省,Henan,410000,1276,0.0,1254,22,2020-04-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,10,0.0,0,0,2020-01-22,,,,
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,27,0.0,0,0,2020-01-23,17.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,43,0.0,1,0,2020-01-24,16.0,0.0,1.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,62,0.0,1,0,2020-01-25,19.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,104,0.0,1,0,2020-01-26,42.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,128,0.0,1,0,2020-01-27,24.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,173,0.0,3,0,2020-01-28,45.0,0.0,2.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,296,0.0,3,0,2020-01-29,123.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,428,0.0,4,0,2020-01-30,132.0,0.0,1.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,538,0.0,14,0,2020-01-31,110.0,0.0,10.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,599,0.0,21,0,2020-02-01,61.0,0.0,7.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,661,0.0,32,0,2020-02-02,62.0,0.0,11.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,724,0.0,43,0,2020-02-03,63.0,0.0,11.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,829,0.0,62,0,2020-02-04,105.0,0.0,19.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,895,0.0,78,0,2020-02-05,66.0,0.0,16.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,954,0.0,94,0,2020-02-06,59.0,0.0,16.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1006,0.0,123,0,2020-02-07,52.0,0.0,29.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1048,0.0,175,0,2020-02-08,42.0,0.0,52.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1075,0.0,201,0,2020-02-09,27.0,0.0,26.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1092,0.0,242,0,2020-02-10,17.0,0.0,41.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1117,0.0,270,0,2020-02-11,25.0,0.0,28.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1131,0.0,321,0,2020-02-12,14.0,0.0,51.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1145,0.0,360,0,2020-02-13,14.0,0.0,39.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1155,0.0,403,0,2020-02-14,10.0,0.0,43.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1162,0.0,428,0,2020-02-15,7.0,0.0,25.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1167,0.0,456,0,2020-02-16,5.0,0.0,28.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1171,0.0,507,0,2020-02-17,4.0,0.0,51.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1172,0.0,535,0,2020-02-18,1.0,0.0,28.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1174,0.0,604,0,2020-02-19,2.0,0.0,69.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1175,0.0,633,1,2020-02-20,1.0,0.0,29.0,1.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1203,0.0,679,1,2020-02-21,28.0,0.0,46.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,719,1,2020-02-22,2.0,0.0,40.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,760,1,2020-02-23,0.0,0.0,41.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,782,1,2020-02-24,0.0,0.0,22.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,808,1,2020-02-25,0.0,0.0,26.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,867,1,2020-02-26,0.0,0.0,59.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,932,1,2020-02-27,0.0,0.0,65.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,975,1,2020-02-28,0.0,0.0,43.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,1016,1,2020-02-29,0.0,0.0,41.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1205,0.0,1046,1,2020-03-01,0.0,0.0,30.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1206,0.0,1069,1,2020-03-02,1.0,0.0,23.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1213,0.0,1093,1,2020-03-03,7.0,0.0,24.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1213,0.0,1114,1,2020-03-04,0.0,0.0,21.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1124,1,2020-03-05,2.0,0.0,10.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1147,1,2020-03-06,0.0,0.0,23.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1154,1,2020-03-07,0.0,0.0,7.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1161,1,2020-03-08,0.0,0.0,7.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1176,1,2020-03-09,0.0,0.0,15.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1191,1,2020-03-10,0.0,0.0,15.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1195,1,2020-03-11,0.0,0.0,4.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1197,1,2020-03-12,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1215,0.0,1197,1,2020-03-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1227,0.0,1211,1,2020-03-14,12.0,0.0,14.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1231,0.0,1211,1,2020-03-15,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1231,0.0,1216,1,2020-03-16,0.0,0.0,5.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1232,0.0,1216,1,2020-03-17,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1232,0.0,1216,1,2020-03-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1234,0.0,1217,1,2020-03-19,2.0,0.0,1.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1234,0.0,1219,1,2020-03-20,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1236,0.0,1219,1,2020-03-21,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1237,0.0,1219,1,2020-03-22,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1238,0.0,1221,1,2020-03-23,1.0,0.0,2.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1240,0.0,1221,1,2020-03-24,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,浙江省,Zhejiang,330000,1241,0.0,1221,1,2020-03-25,1.0,0.0,0.0,0.0
